Host,phylumH,classH,orderH,familyH,genusH,YearH,Parasite,phylumP,classP,orderP,familyP,genusP,YearP
Brevitrygon walga,Chordata,Elasmobranchii,Myliobatiformes,Dasyatidae,Himantura,1841,Tetragonocephalum simile,Platyhelminthes,Cestoda,Lecanicephalidea,Tetragonocephalidae,Tetragonocephalum,1928
Brevitrygon walga,Chordata,Elasmobranchii,Myliobatiformes,Dasyatidae,Himantura,1841,Tetragonocephalum simile,Platyhelminthes,Cestoda,Lecanicephalidea,Cephalobothriidae,Tylocephalum,1928
Brevitrygon walga,Chordata,Elasmobranchii,Myliobatiformes,Dasyatidae,Brevitrygon,1841,Tetragonocephalum simile,Platyhelminthes,Cestoda,Lecanicephalidea,Lecanicephalidae,Lecanicephalum,1928
Brevitrygon walga,Chordata,Elasmobranchii,Myliobatiformes,Dasyatidae,Brevitrygon,1841,Tetragonocephalum simile,Platyhelminthes,Cestoda,Lecanicephalidea,Tetragonocephalidae,Tetragonocephalum,1928
Brevitrygon walga,Chordata,Elasmobranchii,Myliobatiformes,Dasyatidae,Brevitrygon,1841,Tetragonocephalum simile,Platyhelminthes,Cestoda,Lecanicephalidea,Cephalobothriidae,Tylocephalum,1928
Brevitrygon walga,Chordata,Elasmobranchii,Myliobatiformes,Dasyatidae,Trygon,1841,Tetragonocephalum simile,Platyhelminthes,Cestoda,Lecanicephalidea,Lecanicephalidae,Lecanicephalum,1928
Brevitrygon walga,Chordata,Elasmobranchii,Myliobatiformes,Dasyatidae,Trygon,1841,Tetragonocephalum simile,Platyhelminthes,Cestoda,Lecanicephalidea,Tetragonocephalidae,Tetragonocephalum,1928
Brevitrygon walga,Chordata,Elasmobranchii,Myliobatiformes,Dasyatidae,Trygon,1841,Tetragonocephalum simile,Platyhelminthes,Cestoda,Lecanicephalidea,Cephalobothriidae,Tylocephalum,1928
Brevitrygon walga,Chordata,Elasmobranchii,Myliobatiformes,Dasyatidae,Dasyatis,1841,Tetragonocephalum simile,Platyhelminthes,Cestoda,Lecanicephalidea,Lecanicephalidae,Lecanicephalum,1928
Brevitrygon walga,Chordata,Elasmobranchii,Myliobatiformes,Dasyatidae,Dasyatis,1841,Tetragonocephalum simile,Platyhelminthes,Cestoda,Lecanicephalidea,Tetragonocephalidae,Tetragonocephalum,1928
Brevitrygon walga,Chordata,Elasmobranchii,Myliobatiformes,Dasyatidae,Dasyatis,1841,Tetragonocephalum simile,Platyhelminthes,Cestoda,Lecanicephalidea,Cephalobothriidae,Tylocephalum,1928
Brevitrygon walga,Chordata,Elasmobranchii,Myliobatiformes,Dasyatidae,Himantura,1841,Tetragonocephalum trygonis,Platyhelminthes,Cestoda,Lecanicephalidea,Tetragonocephalidae,Tetragonocephalum,1905
Brevitrygon walga,Chordata,Elasmobranchii,Myliobatiformes,Dasyatidae,Brevitrygon,1841,Tetragonocephalum trygonis,Platyhelminthes,Cestoda,Lecanicephalidea,Tetragonocephalidae,Tetragonocephalum,1905
Brevitrygon walga,Chordata,Elasmobranchii,Myliobatiformes,Dasyatidae,Trygon,1841,Tetragonocephalum trygonis,Platyhelminthes,Cestoda,Lecanicephalidea,Tetragonocephalidae,Tetragonocephalum,1905
Brevitrygon walga,Chordata,Elasmobranchii,Myliobatiformes,Dasyatidae,Dasyatis,1841,Tetragonocephalum trygonis,Platyhelminthes,Cestoda,Lecanicephalidea,Tetragonocephalidae,Tetragonocephalum,1905
Himantura uarnak,Chordata,Elasmobranchii,Myliobatiformes,Dasyatidae,Himantura,1789,Tetragonocephalum uarnak,Platyhelminthes,Cestoda,Lecanicephalidea,Tetragonocephalidae,Tetragonocephalum,1906
Himantura uarnak,Chordata,Elasmobranchii,Myliobatiformes,Dasyatidae,Dasyatis,1789,Tetragonocephalum uarnak,Platyhelminthes,Cestoda,Lecanicephalidea,Tetragonocephalidae,Tetragonocephalum,1906
Himantura uarnak,Chordata,Elasmobranchii,Myliobatiformes,Dasyatidae,Trygon,1789,Tetragonocephalum uarnak,Platyhelminthes,Cestoda,Lecanicephalidea,Tetragonocephalidae,Tetragonocephalum,1906
Brevitrygon walga,Chordata,Elasmobranchii,Myliobatiformes,Dasyatidae,Himantura,1841,Tetragonocephalum yamagutii,Platyhelminthes,Cestoda,Lecanicephalidea,Tetragonocephalidae,Tetragonocephalum,1988
Brevitrygon walga,Chordata,Elasmobranchii,Myliobatiformes,Dasyatidae,Brevitrygon,1841,Tetragonocephalum yamagutii,Platyhelminthes,Cestoda,Lecanicephalidea,Tetragonocephalidae,Tetragonocephalum,1988
Brevitrygon walga,Chordata,Elasmobranchii,Myliobatiformes,Dasyatidae,Trygon,1841,Tetragonocephalum yamagutii,Platyhelminthes,Cestoda,Lecanicephalidea,Tetragonocephalidae,Tetragonocephalum,1988
Brevitrygon walga,Chordata,Elasmobranchii,Myliobatiformes,Dasyatidae,Dasyatis,1841,Tetragonocephalum yamagutii,Platyhelminthes,Cestoda,Lecanicephalidea,Tetragonocephalidae,Tetragonocephalum,1988
Physeter macrocephalus,Chordata,Mammalia,Cetartiodactyla,Physeteridae,Physeter,1758,Tetragonoporus calyptocephalus,Platyhelminthes,Cestoda,Diphyllobothriidea,Diphyllobothriidae,Tetragonoporus,1961
Physeter macrocephalus,Chordata,Mammalia,Cetartiodactyla,Physeteridae,Physeter,1758,Tetragonoporus calyptocephalus,Platyhelminthes,Cestoda,Diphyllobothriidea,Diphyllobothriidae,Tetragonoporus,1961
Myliobatis tenuicaudatus,Chordata,Elasmobranchii,Myliobatiformes,Myliobatidae,Myliobatis,1877,Tetrarhynchobothrium australe,Platyhelminthes,Cestoda,Trypanorhyncha,Eutetrarhynchidae,Tetrarhynchobothrium,1988
Neotrygon kuhlii,Chordata,Elasmobranchii,Myliobatiformes,Dasyatidae,Neotrygon,1841,Tetrarhynchobothrium rossii,Platyhelminthes,Cestoda,Trypanorhyncha,Eutetrarhynchidae,Tetrarhynchobothrium,1912
Neotrygon kuhlii,Chordata,Elasmobranchii,Myliobatiformes,Dasyatidae,Trygon,1841,Tetrarhynchobothrium rossii,Platyhelminthes,Cestoda,Trypanorhyncha,Eutetrarhynchidae,Tetrarhynchobothrium,1912
Neotrygon kuhlii,Chordata,Elasmobranchii,Myliobatiformes,Dasyatidae,Dasyatis,1841,Tetrarhynchobothrium rossii,Platyhelminthes,Cestoda,Trypanorhyncha,Eutetrarhynchidae,Tetrarhynchobothrium,1912
Myliobatis aquila,Chordata,Elasmobranchii,Myliobatiformes,Myliobatidae,Myliobatis,1758,Tetrarhynchobothrium striatum,Platyhelminthes,Cestoda,Trypanorhyncha,Eutetrarhynchidae,Tetrarhynchobothrium,1854
Myliobatis aquila,Chordata,Elasmobranchii,Myliobatiformes,Myliobatidae,Myliobatis,1758,Tetrarhynchobothrium striatum,Platyhelminthes,Cestoda,Trypanorhyncha,Eutetrarhynchidae,Tetrarhynchobothrium,1854
Myliobatis aquila,Chordata,Elasmobranchii,Myliobatiformes,Myliobatidae,Myliobatus,1758,Tetrarhynchobothrium striatum,Platyhelminthes,Cestoda,Trypanorhyncha,Eutetrarhynchidae,Tetrarhynchobothrium,1854
Myliobatis aquila,Chordata,Elasmobranchii,Myliobatiformes,Myliobatidae,Myliobatus,1758,Tetrarhynchobothrium striatum,Platyhelminthes,Cestoda,Trypanorhyncha,Eutetrarhynchidae,Tetrarhynchobothrium,1854
Raja clavata,Chordata,Elasmobranchii,Rajiformes,Rajidae,Raja,1758,Tetrarhynchobothrium tenuicolle,Platyhelminthes,Cestoda,Trypanorhyncha,Eutetrarhynchidae,Tetrarhynchobothrium,1850
Raja clavata,Chordata,Elasmobranchii,Rajiformes,Rajidae,Raja,1758,Tetrarhynchobothrium tenuicolle,Platyhelminthes,Cestoda,Trypanorhyncha,Eutetrarhynchidae,Tetrarhynchobothrium,1850
Raja clavata,Chordata,Elasmobranchii,Myliobatiformes,Myliobatidae,Raia,1758,Tetrarhynchobothrium tenuicolle,Platyhelminthes,Cestoda,Trypanorhyncha,Eutetrarhynchidae,Tetrarhynchobothrium,1850
Pinctada imbricata,Mollusca,Bivalvia,Ostreida,Margaritidae,Pinctada,1798,Tetrarhynchobothrium unionifactor,Platyhelminthes,Cestoda,Lecanicephalidea,Lecanicephalidae,Lecanicephalum,1904
Pinctada imbricata,Mollusca,Bivalvia,Ostreida,Margaritidae,Pinctada,1798,Tetrarhynchobothrium unionifactor,Platyhelminthes,Cestoda,Trypanorhyncha,Eutetrarhynchidae,Tetrarhynchobothrium,1904
Pinctada imbricata,Mollusca,Bivalvia,Ostreida,Pteriidae,Margaritifera,1798,Tetrarhynchobothrium unionifactor,Platyhelminthes,Cestoda,Lecanicephalidea,Lecanicephalidae,Lecanicephalum,1904
Pinctada imbricata,Mollusca,Bivalvia,Ostreida,Pteriidae,Margaritifera,1798,Tetrarhynchobothrium unionifactor,Platyhelminthes,Cestoda,Trypanorhyncha,Eutetrarhynchidae,Tetrarhynchobothrium,1904
Himantura uarnak,Chordata,Elasmobranchii,Myliobatiformes,Dasyatidae,Himantura,1789,Thysanobothrium uarnakense,Platyhelminthes,Cestoda,Lecanicephalidea,Polypocephalidae,Thysanobothrium,1906
Himantura uarnak,Chordata,Elasmobranchii,Myliobatiformes,Dasyatidae,Dasyatis,1789,Thysanobothrium uarnakense,Platyhelminthes,Cestoda,Lecanicephalidea,Polypocephalidae,Thysanobothrium,1906
Himantura uarnak,Chordata,Elasmobranchii,Myliobatiformes,Dasyatidae,Trygon,1789,Thysanobothrium uarnakense,Platyhelminthes,Cestoda,Lecanicephalidea,Polypocephalidae,Thysanobothrium,1906
Isurus oxyrinchus,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Isurus,1810,Thysanocephalum ridiculum,Platyhelminthes,Cestoda,Phyllobothriidea,Phyllobothriidae,Thysanocephalum,1901
Feresa attenuata,Chordata,Mammalia,Cetartiodactyla,Delphinidae,Feresa,1874,Trigonocotyle sexitesticulae,Platyhelminthes,Cestoda,Tetrabothriidea,Tetrabothriidae,Trigonocotyle,1990
Mustelus manazo,Chordata,Elasmobranchii,Carcharhiniformes,Triakidae,Mustelus,1855,Trigonolobium laciniatum,Platyhelminthes,Cestoda,Trypanorhyncha,Eutetrarhynchidae,Trigonolobium,1917
Rhynchobatus djiddensis,Chordata,Elasmobranchii,Rhinopristiformes,Rhinobatidae,Rhynchobatus,1775,Trigonolobium spinuliferum,Platyhelminthes,Cestoda,Trypanorhyncha,Eutetrarhynchidae,Trigonolobium,1911
Rhynchobatus djiddensis,Chordata,Elasmobranchii,Rhinopristiformes,Rhinobatidae,Rhynchobatus,1775,Trigonolobium spinuliferum,Platyhelminthes,Cestoda,Trypanorhyncha,Eutetrarhynchidae,Trigonolobium,1911
Carcharhinus brevipinna,Chordata,Elasmobranchii,Carcharhiniformes,Carcharhinidae,Carcharhinus,1839,Triloculatum bullardi,Platyhelminthes,Cestoda,Onchoproteocephalidea,Onchobothriidae,Triloculatum,2009
Carcharhinus isodon,Chordata,Elasmobranchii,Carcharhiniformes,Carcharhinidae,Carcharhinus,1839,Triloculatum geeceearelensis,Platyhelminthes,Cestoda,Onchoproteocephalidea,Onchobothriidae,Triloculatum,2009
Carcharhinus acronotus,Chordata,Elasmobranchii,Carcharhiniformes,Carcharhinidae,Carcharhinus,1860,Triloculatum jodyi,Platyhelminthes,Cestoda,Onchoproteocephalidea,Onchobothriidae,Triloculatum,2009
Carcharhinus plumbeus,Chordata,Elasmobranchii,Carcharhiniformes,Carcharhinidae,Carcharhinus,1827,Triloculatum oregontwoae,Platyhelminthes,Cestoda,Onchoproteocephalidea,Onchobothriidae,Triloculatum,2009
Carcharhinus plumbeus,Chordata,Elasmobranchii,Carcharhiniformes,Carcharhinidae,Carcharhinus,1827,Triloculatum oregontwoae,Platyhelminthes,Cestoda,Onchoproteocephalidea,Onchobothriidae,Triloculatum,2009
Carcharhinus obscurus,Chordata,Elasmobranchii,Carcharhiniformes,Carcharhinidae,Carcharhinus,1818,Triloculatum triloculatum,Platyhelminthes,Cestoda,Onchoproteocephalidea,Onchobothriidae,Triloculatum,1901
Myliobatis tenuicaudatus,Chordata,Elasmobranchii,Myliobatiformes,Myliobatidae,Myliobatis,1877,Trimacracanthus aetobatidis,Platyhelminthes,Cestoda,Trypanorhyncha,Eutetrarhynchidae,Prochristianella,1959
Myliobatis tenuicaudatus,Chordata,Elasmobranchii,Myliobatiformes,Myliobatidae,Myliobatis,1877,Trimacracanthus aetobatidis,Platyhelminthes,Cestoda,Trypanorhyncha,Eutetrarhynchidae,Trimacracanthus,1959
Hypanus say,Chordata,Elasmobranchii,Myliobatiformes,Dasyatidae,Hypanus,1817,Trimacracanthus binuncus,Platyhelminthes,Cestoda,Trypanorhyncha,Eutetrarhynchidae,Trimacracanthus,1909
Hypanus say,Chordata,Elasmobranchii,Myliobatiformes,Dasyatidae,Dasyatis,1817,Trimacracanthus binuncus,Platyhelminthes,Cestoda,Trypanorhyncha,Eutetrarhynchidae,Trimacracanthus,1909
Raja clavata,Chordata,Elasmobranchii,Rajiformes,Rajidae,Raja,1758,Tritaphros retzii,Platyhelminthes,Cestoda,Rhinebothriidea,Echeneibothriidae,Tritaphros,1889
Raja clavata,Chordata,Elasmobranchii,Rajiformes,Rajidae,Raja,1758,Tritaphros retzii,Platyhelminthes,Cestoda,Rhinebothriidea,Echeneibothriidae,Tritaphros,1889
Raja clavata,Chordata,Elasmobranchii,Myliobatiformes,Myliobatidae,Raia,1758,Tritaphros retzii,Platyhelminthes,Cestoda,Rhinebothriidea,Echeneibothriidae,Tritaphros,1889
Aetobatus ocellatus,Chordata,Elasmobranchii,Myliobatiformes,Myliobatidae,Aetobatus,1823,Tylocephalum aurangabadensis,Platyhelminthes,Cestoda,Lecanicephalidea,Cephalobothriidae,Tylocephalum,1987
Rhinoptera bonasus,Chordata,Elasmobranchii,Myliobatiformes,Myliobatidae,Rhinoptera,1815,Tylocephalum bonasum,Platyhelminthes,Cestoda,Lecanicephalidea,Cephalobothriidae,Tylocephalum,1984
Rhinoptera bonasus,Chordata,Elasmobranchii,Myliobatiformes,Myliobatidae,Rhinoptera,1815,Tylocephalum bonasum,Platyhelminthes,Cestoda,Lecanicephalidea,Cephalobothriidae,Tylocephalum,1984
Rhinoptera bonasus,Chordata,Elasmobranchii,Myliobatiformes,Myliobatidae,Rhinoptera,1815,Tylocephalum brooksi,Platyhelminthes,Cestoda,Lecanicephalidea,Cephalobothriidae,Tylocephalum,2000
Rhinoptera bonasus,Chordata,Elasmobranchii,Myliobatiformes,Myliobatidae,Rhinoptera,1815,Tylocephalum brooksi,Platyhelminthes,Cestoda,Lecanicephalidea,Cephalobothriidae,Tylocephalum,2000
Himantura uarnak,Chordata,Elasmobranchii,Myliobatiformes,Dasyatidae,Himantura,1789,Tylocephalum chiralensis,Platyhelminthes,Cestoda,Lecanicephalidea,Cephalobothriidae,Tylocephalum,1995
Himantura uarnak,Chordata,Elasmobranchii,Myliobatiformes,Dasyatidae,Dasyatis,1789,Tylocephalum chiralensis,Platyhelminthes,Cestoda,Lecanicephalidea,Cephalobothriidae,Tylocephalum,1995
Himantura uarnak,Chordata,Elasmobranchii,Myliobatiformes,Dasyatidae,Trygon,1789,Tylocephalum chiralensis,Platyhelminthes,Cestoda,Lecanicephalidea,Cephalobothriidae,Tylocephalum,1995
Carcharhinus limbatus,Chordata,Elasmobranchii,Carcharhiniformes,Carcharhinidae,Carcharhinus,1839,Tylocephalum dasguptai,Platyhelminthes,Cestoda,Lecanicephalidea,Cephalobothriidae,Tylocephalum,2007
Aetomylaeus maculatus,Chordata,Elasmobranchii,Myliobatiformes,Myliobatidae,Aetomylaeus,1834,Tylocephalum dierama,Platyhelminthes,Cestoda,Lecanicephalidea,Lecanicephalidae,Lecanicephalum,1906
Aetomylaeus maculatus,Chordata,Elasmobranchii,Myliobatiformes,Myliobatidae,Aetomylaeus,1834,Tylocephalum dierama,Platyhelminthes,Cestoda,Lecanicephalidea,Cephalobothriidae,Tylocephalum,1906
Aetomylaeus maculatus,Chordata,Elasmobranchii,Myliobatiformes,Myliobatidae,Myliobatis,1834,Tylocephalum dierama,Platyhelminthes,Cestoda,Lecanicephalidea,Lecanicephalidae,Lecanicephalum,1906
Aetomylaeus maculatus,Chordata,Elasmobranchii,Myliobatiformes,Myliobatidae,Myliobatis,1834,Tylocephalum dierama,Platyhelminthes,Cestoda,Lecanicephalidea,Cephalobothriidae,Tylocephalum,1906
Rhynchobatus djiddensis,Chordata,Elasmobranchii,Rhinopristiformes,Rhinobatidae,Rhynchobatus,1775,Tylocephalum elongatum,Platyhelminthes,Cestoda,Lecanicephalidea,Cephalobothriidae,Tylocephalum,1955
Rhynchobatus djiddensis,Chordata,Elasmobranchii,Rhinopristiformes,Rhinobatidae,Rhynchobatus,1775,Tylocephalum elongatum,Platyhelminthes,Cestoda,Lecanicephalidea,Cephalobothriidae,Tylocephalum,1955
Aetobatus ocellatus,Chordata,Elasmobranchii,Myliobatiformes,Myliobatidae,Aetobatus,1823,Tylocephalum girindrai,Platyhelminthes,Cestoda,Lecanicephalidea,Cephalobothriidae,Tylocephalum,2007
Pastinachus sephen,Chordata,Elasmobranchii,Myliobatiformes,Dasyatidae,Pastinachus,1775,Tylocephalum govindii,Platyhelminthes,Cestoda,Lecanicephalidea,Cephalobothriidae,Tylocephalum,2012
Pastinachus sephen,Chordata,Elasmobranchii,Myliobatiformes,Dasyatidae,Trygon,1775,Tylocephalum govindii,Platyhelminthes,Cestoda,Lecanicephalidea,Cephalobothriidae,Tylocephalum,2012
Pastinachus sephen,Chordata,Elasmobranchii,Myliobatiformes,Dasyatidae,Dasyatis,1775,Tylocephalum govindii,Platyhelminthes,Cestoda,Lecanicephalidea,Cephalobothriidae,Tylocephalum,2012
Pastinachus sephen,Chordata,Elasmobranchii,Myliobatiformes,Dasyatidae,Hypolophus,1775,Tylocephalum govindii,Platyhelminthes,Cestoda,Lecanicephalidea,Cephalobothriidae,Tylocephalum,2012
Pastinachus sephen,Chordata,Elasmobranchii,Myliobatiformes,Dasyatidae,Dasybatus,1775,Tylocephalum govindii,Platyhelminthes,Cestoda,Lecanicephalidea,Cephalobothriidae,Tylocephalum,2012
Neotrygon kuhlii,Chordata,Elasmobranchii,Myliobatiformes,Dasyatidae,Neotrygon,1841,Tylocephalum kuhli,Platyhelminthes,Cestoda,Lecanicephalidea,Cephalobothriidae,Tylocephalum,1906
Neotrygon kuhlii,Chordata,Elasmobranchii,Myliobatiformes,Dasyatidae,Trygon,1841,Tylocephalum kuhli,Platyhelminthes,Cestoda,Lecanicephalidea,Cephalobothriidae,Tylocephalum,1906
Neotrygon kuhlii,Chordata,Elasmobranchii,Myliobatiformes,Dasyatidae,Dasyatis,1841,Tylocephalum kuhli,Platyhelminthes,Cestoda,Lecanicephalidea,Cephalobothriidae,Tylocephalum,1906
Pinctada imbricata,Mollusca,Bivalvia,Ostreida,Margaritidae,Pinctada,1798,Tylocephalum ludificans,Platyhelminthes,Cestoda,Lecanicephalidea,Lecanicephalidae,Lecanicephalum,1912
Pinctada imbricata,Mollusca,Bivalvia,Ostreida,Margaritidae,Pinctada,1798,Tylocephalum ludificans,Platyhelminthes,Cestoda,Lecanicephalidea,Cephalobothriidae,Tylocephalum,1912
Pinctada imbricata,Mollusca,Bivalvia,Ostreida,Pteriidae,Margaritifera,1798,Tylocephalum ludificans,Platyhelminthes,Cestoda,Lecanicephalidea,Lecanicephalidae,Lecanicephalum,1912
Pinctada imbricata,Mollusca,Bivalvia,Ostreida,Pteriidae,Margaritifera,1798,Tylocephalum ludificans,Platyhelminthes,Cestoda,Lecanicephalidea,Cephalobothriidae,Tylocephalum,1912
Aetobatus narinari,Chordata,Elasmobranchii,Myliobatiformes,Myliobatidae,Aetobatus,1790,Tylocephalum marsupium,Platyhelminthes,Cestoda,Lecanicephalidea,Lecanicephalidae,Lecanicephalum,1916
Aetobatus narinari,Chordata,Elasmobranchii,Myliobatiformes,Myliobatidae,Aetobatus,1790,Tylocephalum marsupium,Platyhelminthes,Cestoda,Lecanicephalidea,Cephalobothriidae,Tylocephalum,1916
Aetobatus narinari,Chordata,Elasmobranchii,Myliobatiformes,Myliobatidae,Aetobatis,1790,Tylocephalum marsupium,Platyhelminthes,Cestoda,Lecanicephalidea,Lecanicephalidae,Lecanicephalum,1916
Aetobatus narinari,Chordata,Elasmobranchii,Myliobatiformes,Myliobatidae,Aetobatis,1790,Tylocephalum marsupium,Platyhelminthes,Cestoda,Lecanicephalidea,Cephalobothriidae,Tylocephalum,1916
Pinctada imbricata,Mollusca,Bivalvia,Ostreida,Margaritidae,Pinctada,1798,Tylocephalum minus,Platyhelminthes,Cestoda,Lecanicephalidea,Lecanicephalidae,Lecanicephalum,1912
Pinctada imbricata,Mollusca,Bivalvia,Ostreida,Margaritidae,Pinctada,1798,Tylocephalum minus,Platyhelminthes,Cestoda,Lecanicephalidea,Cephalobothriidae,Tylocephalum,1912
Pinctada imbricata,Mollusca,Bivalvia,Ostreida,Pteriidae,Margaritifera,1798,Tylocephalum minus,Platyhelminthes,Cestoda,Lecanicephalidea,Lecanicephalidae,Lecanicephalum,1912
Pinctada imbricata,Mollusca,Bivalvia,Ostreida,Pteriidae,Margaritifera,1798,Tylocephalum minus,Platyhelminthes,Cestoda,Lecanicephalidea,Cephalobothriidae,Tylocephalum,1912
Carcharhinus limbatus,Chordata,Elasmobranchii,Carcharhiniformes,Carcharhinidae,Carcharhinus,1839,Tylocephalum mukundai,Platyhelminthes,Cestoda,Lecanicephalidea,Cephalobothriidae,Tylocephalum,2007
Rhinoptera bonasus,Chordata,Elasmobranchii,Myliobatiformes,Myliobatidae,Rhinoptera,1815,Tylocephalum pingue,Platyhelminthes,Cestoda,Lecanicephalidea,Lecanicephalidae,Lecanicephalum,1890
Rhinoptera bonasus,Chordata,Elasmobranchii,Myliobatiformes,Myliobatidae,Rhinoptera,1815,Tylocephalum pingue,Platyhelminthes,Cestoda,Lecanicephalidea,Cephalobothriidae,Tylocephalum,1890
Rhinoptera bonasus,Chordata,Elasmobranchii,Myliobatiformes,Myliobatidae,Rhinoptera,1815,Tylocephalum pingue,Platyhelminthes,Cestoda,Lecanicephalidea,Lecanicephalidae,Lecanicephalum,1890
Rhinoptera bonasus,Chordata,Elasmobranchii,Myliobatiformes,Myliobatidae,Rhinoptera,1815,Tylocephalum pingue,Platyhelminthes,Cestoda,Lecanicephalidea,Cephalobothriidae,Tylocephalum,1890
Glaucostegus granulatus,Chordata,Elasmobranchii,Rhinopristiformes,Glaucostegidae,Glaucostegus,1829,Tylocephalum rhinobatii,Platyhelminthes,Cestoda,Lecanicephalidea,Lecanicephalidae,Lecanicephalum,1980
Glaucostegus granulatus,Chordata,Elasmobranchii,Rhinopristiformes,Glaucostegidae,Glaucostegus,1829,Tylocephalum rhinobatii,Platyhelminthes,Cestoda,Lecanicephalidea,Cephalobothriidae,Tylocephalum,1980
Glaucostegus granulatus,Chordata,Elasmobranchii,Rhinopristiformes,Rhinobatidae,Rhinobatus,1829,Tylocephalum rhinobatii,Platyhelminthes,Cestoda,Lecanicephalidea,Lecanicephalidae,Lecanicephalum,1980
Glaucostegus granulatus,Chordata,Elasmobranchii,Rhinopristiformes,Rhinobatidae,Rhinobatus,1829,Tylocephalum rhinobatii,Platyhelminthes,Cestoda,Lecanicephalidea,Cephalobothriidae,Tylocephalum,1980
Glaucostegus granulatus,Chordata,Elasmobranchii,Rhinopristiformes,Rhinobatidae,Rhinobatos,1829,Tylocephalum rhinobatii,Platyhelminthes,Cestoda,Lecanicephalidea,Lecanicephalidae,Lecanicephalum,1980
Glaucostegus granulatus,Chordata,Elasmobranchii,Rhinopristiformes,Rhinobatidae,Rhinobatos,1829,Tylocephalum rhinobatii,Platyhelminthes,Cestoda,Lecanicephalidea,Cephalobothriidae,Tylocephalum,1980
Squatina japonica,Chordata,Elasmobranchii,Squatiniformes,Squatinidae,Squatina,1858,Tylocephalum squatinae,Platyhelminthes,Cestoda,Lecanicephalidea,Cephalobothriidae,Tylocephalum,1934
Aetobatus ocellatus,Chordata,Elasmobranchii,Myliobatiformes,Myliobatidae,Aetobatus,1823,Tylocephalum yorkei,Platyhelminthes,Cestoda,Lecanicephalidea,Lecanicephalidae,Lecanicephalum,1925
Aetobatus ocellatus,Chordata,Elasmobranchii,Myliobatiformes,Myliobatidae,Aetobatus,1823,Tylocephalum yorkei,Platyhelminthes,Cestoda,Lecanicephalidea,Cephalobothriidae,Tylocephalum,1925
Pastinachus ater,Chordata,Elasmobranchii,Myliobatiformes,Dasyatidae,Pastinachus,1883,Uncibilocularis loreni,Platyhelminthes,Cestoda,Onchoproteocephalidea,Onchobothriidae,Uncibilocularis,2008
Pastinachus ater,Chordata,Elasmobranchii,Myliobatiformes,Dasyatidae,Pastinachus,1883,Uncibilocularis loreni,Platyhelminthes,Cestoda,Onchoproteocephalidea,Onchobothriidae,Uncibilocularis,2008
Pastinachus ater,Chordata,Elasmobranchii,Myliobatiformes,Dasyatidae,Pastinachus,1883,Uncibilocularis okei,Platyhelminthes,Cestoda,Onchoproteocephalidea,Onchobothriidae,Uncibilocularis,2008
